MSG	85319	RECORDED BY: Zep1.10.11
MSG	85319	EXPERIMENT: reading
MSG	85319	RESEARCHER: JD
MSG	85319	PARTICIPANT: pp001
MSG	85319	SESSION: 6
MSG	85319	LIST: 1
MSG	85319	RECORDING: 1
MSG	85319	DISPLAY_COORDS 0 0 1919 1079
MSG	85325	Text Reading Experiment
MSG	85331	trialbeg 003 1 003 FILL
MSG	85337	plafile FILL003.png
MSG	87911	SYNCTIME -1
MSG	87914	-1 DISPLAY ON
MSG	96388	SYNCTIME -1
MSG	96394	-1 DISPLAY ON
MSG	99926	trialend 003 1 003 FILL
MSG	99929	trialbeg 004 2 004 FILL
MSG	99932	plafile FILL004.png
MSG	101521	SYNCTIME -1
MSG	101524	-1 DISPLAY ON
MSG	109850	trialend 004 2 004 FILL
MSG	109856	trialbeg 002 3 002 CNDB
START	109856	LEFT	RIGHTSAMPLES	EVENTS
EVENTS	GAZE	LEFT	RIGHT	RATE	250	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	HTARGET	RATE	250	TRACKING	CR	FILTER	2
MSG	109861	plafile CNDB002.png
111429	551.340364	346.221128	2.555271	545.154479	357.228424	2.574356
111433	550.226166	346.64543	2.552597	544.55288	359.095195	2.574996
111437	549.233465	346.974206	2.551571	543.276775	360.620537	2.57383
111441	548.621734	346.355575	2.551622	542.844992	361.415238	2.569245
SFIX	L	111445
SFIX	R	111445
111445	548.894421	346.224726	2.549696	542.16586	361.920155	2.568203
MSG	111446	SYNCTIME -1
111449	548.203327	345.893765	2.552105	541.804641	362.866629	2.56715
MSG	111452	-1 DISPLAY ON
111453	547.402681	344.849946	2.556535	542.499466	362.267174	2.567173
111457	546.634836	344.840323	2.559825	541.478771	361.419072	2.562369
111461	546.271207	343.889208	2.56218	541.749016	361.617892	2.560287
111465	546.463583	342.292024	2.560219	543.03622	360.423987	2.559771
111469	546.727419	340.671326	2.560208	544.448578	361.254882	2.565377
111473	546.451928	339.829212	2.561158	545.397576	361.35928	2.566131
111477	547.145599	339.214763	2.561313	545.516078	361.910003	2.565048
111481	548.01587	338.797089	2.559663	546.605078	361.638335	2.566196
111485	548.914996	338.563761	2.559329	547.154772	362.158267	2.569826
111489	548.51814	338.382471	2.560467	547.550152	362.181002	2.567919
111493	548.939118	338.566582	2.559268	547.9661	362.048015	2.570409
111497	549.374452	338.59162	2.559608	546.78627	363.214407	2.573616
111501	548.777602	339.234721	2.560312	546.892392	362.627028	2.572905
111505	548.769688	339.245894	2.557793	547.458117	362.582745	2.573146
111509	548.418813	340.765642	2.554991	547.062336	362.623619	2.575457
111513	549.203637	342.080316	2.554675	545.840408	361.590656	2.576416
111517	548.586583	342.642796	2.554067	544.197554	362.410414	2.57879
111521	549.112354	343.68129	2.55561	544.803672	361.028503	2.579725
111525	548.302536	345.257458	2.550047	543.119694	359.008885	2.581851
111529	547.958039	345.636908	2.549581	542.165028	359.385071	2.584602
111533	548.42663	345.344952	2.551099	542.450869	357.026235	2.585172
111537	547.867071	346.315255	2.550659	541.072627	356.384072	2.587504
111541	548.873703	346.361635	2.550997	540.693973	355.359216	2.58321
111545	549.407516	346.617563	2.551481	539.952494	354.251571	2.584389
111549	550.407984	347.744578	2.551531	540.957111	352.849062	2.585322
111553	550.028144	346.285537	2.552147	539.425187	352.691196	2.589607
111557	550.960324	346.346513	2.548554	538.898185	351.185328	2.590864
111561	550.527762	346.786018	2.551949	539.219792	350.012386	2.590746
111565	548.960833	345.545931	2.551974	538.896322	350.271082	2.589231
111569	549.216272	345.317747	2.552721	538.682215	351.771259	2.586122
111573	549.719115	344.727919	2.551073	540.259635	351.17985	2.587658
111577	549.387468	343.756771	2.550659	540.45041	351.805078	2.586207
111581	549.41074	344.17233	2.552027	542.260635	352.975476	2.585033
111585	548.586796	344.90162	2.554476	542.722531	353.402228	2.581306
111589	549.041006	342.680992	2.554666	544.069515	355.716521	2.581262
111593	548.791613	342.175721	2.553151	544.355637	355.98896	2.576696
111597	549.231292	341.29315	2.552563	544.184952	356.868632	2.571683
111601	548.746679	341.215756	2.553288	544.1838	358.30633	2.571503
111605	549.530187	339.78494	2.554757	546.134149	358.805771	2.570233
111609	549.317047	339.842946	2.551576	545.636212	359.743303	2.569993
111613	549.705145	339.233701	2.554171	546.703016	360.31793	2.567373
111617	549.658401	339.149769	2.551327	546.427114	361.073925	2.566368
111621	550.07961	340.261369	2.549567	546.950018	362.99131	2.567139
111625	549.748768	340.384284	2.547074	545.779166	363.133295	2.565069
111629	550.615678	340.661007	2.547429	548.049834	363.949235	2.564018
111633	551.162158	342.216093	2.547685	546.542052	364.260318	2.563244
111637	551.5361	342.40885	2.547577	547.085931	364.14171	2.564329
111641	551.796661	343.366201	2.547177	548.232867	364.163378	2.564717
111645	552.76324	343.811636	2.541508	548.901411	364.501605	2.56278
111649	553.521371	344.28805	2.542357	549.699094	365.209037	2.561255
EFIX	R	111445	111649	203	544.126433327	359.189833077	203
EFIX	L	111445	111649	203	549.117541212	342.733666827	203
SSAC	L	111653
SSAC	R	111653
111653	555.516785	344.63811	2.544493	554.979934	365.414134	2.559075
111657	566.502442	344.60811	2.545769	568.330072	364.952434	2.562703
111661	602.675392	345.225227	2.545854	612.821339	363.55401	2.558859
111665	607.188434	345.434254	2.544588	629.51495	362.657969	2.562618
ESAC	R	111653	111665	11	544.126433327	359.189833077	624.455534203	362.607974531	11	
ESAC	L	111653	111665	11	549.117541212	342.733666827	622.933215394	341.699950076	11	
SFIX	L	111669
SFIX	R	111669
111669	609.460957	345.215123	2.546401	630.986066	361.299148	2.562367
111673	606.337303	344.483843	2.54643	630.204184	360.996126	2.563825
111677	612.721757	343.878268	2.543809	627.394382	360.592052	2.563587
111681	615.835772	343.329894	2.544918	629.558368	360.929886	2.564606
111685	615.920689	343.22122	2.546344	626.88475	361.342809	2.563271
111689	618.51876	343.036377	2.547665	625.385408	360.761145	2.563934
111693	618.870658	344.070707	2.54839	625.12038	359.716772	2.564488
111697	620.34544	344.843665	2.551331	625.490362	358.518316	2.567337
111701	620.940504	346.059177	2.553509	627.084165	358.440489	2.56388
111705	621.393408	347.149922	2.54868	624.405554	358.537018	2.564426
111709	622.522235	347.079786	2.549639	622.653932	358.871108	2.56425
111713	622.55516	347.750573	2.552383	621.549586	359.476867	2.562133
111717	624.433365	348.603911	2.555802	621.557876	360.528178	2.561441
111721	625.081202	349.907437	2.558529	619.891337	361.627279	2.559568
111725	625.897692	351.071676	2.555612	619.924807	361.702454	2.559966
111729	625.61498	351.642396	2.560444	619.960983	361.305267	2.560064
111733	625.851474	351.259471	2.560549	620.335432	361.932184	2.561027
111737	627.174169	351.684288	2.559346	621.569495	361.384827	2.55843
111741	626.647027	351.491383	2.558242	622.027576	362.187718	2.556358
111745	626.64272	351.397923	2.559061	621.003357	363.828296	2.556597
111749	626.312304	351.055877	2.562509	623.278333	363.999701	2.557649
111753	625.785261	350.957446	2.564461	623.908191	365.119446	2.558193
111757	625.374473	349.773671	2.563645	625.470224	364.629369	2.557282
111761	624.652875	347.849319	2.561688	625.285708	365.506832	2.555424
111765	624.291917	346.619855	2.564764	626.610288	364.696796	2.555361
111769	624.021381	345.132723	2.564382	626.427509	365.152135	2.552376
111773	624.045925	345.296689	2.562504	626.618178	365.559237	2.548689
111777	624.296964	343.730653	2.561535	627.564794	365.438709	2.548075
111781	624.035753	342.581739	2.560239	626.987194	365.40655	2.554364
111785	624.882277	340.476033	2.564536	627.788901	363.826204	2.564957
111789	624.611055	340.936905	2.560372	628.102006	364.529831	2.563649
111793	625.433216	341.294044	2.561431	627.722239	364.799534	2.569453
111797	624.772578	341.30485	2.561894	626.658209	364.470032	2.564872
111801	625.274376	342.399383	2.56179	627.011818	363.717439	2.568402
111805	625.587338	342.515557	2.563417	627.085596	363.88728	2.567817
111809	625.642087	342.983061	2.564641	625.847111	362.511631	2.56276
111813	625.353083	343.342875	2.567139	625.799765	362.014374	2.562655
111817	624.854249	343.764117	2.565402	625.365297	359.839594	2.563752
111821	624.457907	344.255513	2.566694	623.614591	359.720786	2.567421
111825	623.381888	344.674997	2.562699	623.182913	358.951144	2.572131
111829	622.720221	345.371837	2.561882	621.495967	360.047215	2.576529
111833	623.083018	344.472951	2.563333	620.208775	360.608481	2.576579
111837	622.758097	342.720239	2.560298	620.656265	359.965491	2.579425
111841	623.327789	342.120754	2.560799	620.374994	359.651959	2.580002
111845	623.08816	342.87021	2.558769	620.138449	359.138392	2.580637
111849	622.774556	342.396002	2.561806	619.551517	358.55487	2.57918
111853	622.543019	342.353759	2.560955	620.112423	359.998795	2.579792
111857	622.397795	342.294389	2.559091	620.453597	361.158718	2.576388
111861	622.832318	339.762671	2.564126	620.976956	362.864085	2.57698
111865	622.75788	339.224806	2.565927	622.746948	362.757045	2.571988
111869	623.346246	337.697277	2.569338	622.678091	363.418212	2.570318
111873	622.714788	336.115727	2.570339	623.019678	363.638314	2.571534
111877	622.256169	334.597795	2.573888	624.298161	364.479452	2.571596
111881	622.2852	334.250111	2.575916	624.916127	363.614266	2.570857
111885	622.897787	333.752544	2.577555	625.451404	364.56743	2.571149
111889	622.8156	331.616016	2.579512	625.859417	364.6765	2.571306
111893	623.276743	330.12404	2.579195	626.287986	365.824279	2.571086
111897	623.175148	328.200542	2.574044	626.935226	365.814153	2.569371
111901	623.538357	327.865479	2.576697	626.663816	366.533466	2.565688
111905	623.127177	328.822158	2.577262	626.02176	365.856253	2.556651
111909	623.874067	328.279394	2.578179	625.232024	366.268729	2.555296
111913	623.717193	328.132852	2.580816	625.754186	366.426708	2.557619
111917	624.103452	328.140909	2.582581	626.352937	366.546847	2.558512
111921	624.412677	327.663148	2.584813	625.65062	366.746147	2.557825
EFIX	R	111669	111921	251	624.455534203	362.607974531	251
SSAC	R	111925
111925	624.419553	328.005297	2.583909	626.864781	366.257449	2.561069
111929	625.517027	327.223451	2.586674	647.405847	366.022704	2.561955
EFIX	L	111669	111929	259	622.933215394	341.699950076	259
SSAC	L	111933
111933	633.618416	328.819059	2.58351	656.805946	366.273356	2.565713
111937	657.749424	330.534228	2.579953	672.367672	365.312433	2.562326
111941	691.964437	332.817785	2.577501	707.211821	364.459574	2.562555
111945	716.993156	332.145776	2.577427	741.743421	363.100087	2.565532
111949	752.608817	332.496056	2.582059	769.198654	362.999059	2.564739
ESAC	R	111925	111949	24	624.455534203	362.607974531	757.439047831	356.022881843	24	
SFIX	R	111953
111953	762.413187	333.040496	2.580326	775.756206	362.568857	2.565911
ESAC	L	111933	111953	20	622.933215394	341.699950076	768.101675437	346.335075977	20	
SFIX	L	111957
111957	765.359061	333.755159	2.577481	775.820703	362.371347	2.565928
111961	766.867101	335.083947	2.573599	771.910225	362.711747	2.565295
111965	767.377062	336.851629	2.570132	770.950462	361.619901	2.566726
111969	766.481461	338.044159	2.566293	767.836828	361.098613	2.570012
111973	767.420898	339.283532	2.567628	766.246433	360.740161	2.577118
111977	769.456746	340.036156	2.562577	764.166933	360.295749	2.578599
111981	765.36408	341.514683	2.561752	759.136412	359.239077	2.576817
111985	768.939776	340.595375	2.561576	761.132541	358.433011	2.58054
111989	770.770725	342.092036	2.561343	758.725971	357.576681	2.584483
111993	772.496439	343.208967	2.55654	758.353329	355.883314	2.588554
111997	771.682359	344.730857	2.556812	757.897419	353.995426	2.590897
112001	773.089387	345.920041	2.557049	755.401398	352.27284	2.590401
112005	774.525581	347.246682	2.553637	754.016573	351.810816	2.590604
112009	775.283319	348.056007	2.553256	752.675146	347.975802	2.590749
112013	775.825362	349.323659	2.550552	752.426371	349.802977	2.595649
112017	775.495725	350.420646	2.549516	751.280139	349.016302	2.59593
112021	775.388045	351.87186	2.545031	751.051322	346.29819	2.596457
112025	776.371103	352.062995	2.544566	750.302807	346.242847	2.593147
112029	775.806163	353.049307	2.545971	750.014761	346.299529	2.598404
112033	775.205565	353.59987	2.544343	749.873961	346.081399	2.59696
112037	774.139374	354.321437	2.545226	749.383529	346.080391	2.596399
112041	774.26621	354.521359	2.546153	748.79776	347.23791	2.596334
112045	774.145708	354.498231	2.547559	749.257806	347.60374	2.589483
112049	773.217124	355.045072	2.547538	748.663258	349.085753	2.593064
112053	772.88171	355.533671	2.547742	749.157229	350.884985	2.596479
112057	772.930173	355.919323	2.547562	748.916824	351.588371	2.593494
112061	772.780824	356.666625	2.546681	749.008438	354.323594	2.593751
112065	772.535903	357.085758	2.547618	748.576182	356.610377	2.589777
112069	772.536008	356.59881	2.544244	749.135209	359.019201	2.588875
112073	772.635705	357.087653	2.546472	749.478675	359.641956	2.585877
112077	772.527004	357.083934	2.547961	749.494089	360.114456	2.584166
112081	772.673203	356.207071	2.551903	750.176519	362.464745	2.586293
112085	772.4807	355.886508	2.553569	750.536911	361.807518	2.586691
112089	771.586888	355.356048	2.555294	750.479568	362.27266	2.585047
112093	771.648455	353.875503	2.557683	751.100471	362.13284	2.585218
112097	770.691204	353.448245	2.556063	750.446292	361.62114	2.58658
112101	769.270022	351.959211	2.556652	749.58979	360.323721	2.587112
112105	768.889842	350.278734	2.555669	750.086891	358.908851	2.589625
112109	768.675202	349.609733	2.558978	750.785696	357.94396	2.588925
112113	767.20499	349.59038	2.557731	750.352987	357.082135	2.593044
112117	766.214178	348.028361	2.556859	751.364519	355.638409	2.59484
112121	766.011667	347.250956	2.555219	752.045484	354.875136	2.593285
112125	765.575347	346.403913	2.554949	752.548337	353.940342	2.596345
112129	764.325217	345.756852	2.555013	753.415775	353.959909	2.59614
112133	764.638994	344.801302	2.556378	754.361531	354.076588	2.595111
112137	763.754754	344.274879	2.555721	755.000591	354.523889	2.593252
112141	763.575637	342.834848	2.557763	756.519064	354.914551	2.593054
112145	762.683749	342.129725	2.561354	757.43502	355.946792	2.592945
112149	762.05268	341.889546	2.564956	758.93452	357.152208	2.591059
112153	760.444033	340.590495	2.564775	760.770607	357.21428	2.587591
112157	760.034136	340.098448	2.565312	761.648411	358.403768	2.585118
112161	759.623196	338.719652	2.565404	763.423708	358.68317	2.582448
112165	758.742935	338.108456	2.566198	765.651031	360.103639	2.584665
112169	759.473025	337.644091	2.567049	766.869683	359.025801	2.584081
112173	759.339309	337.520783	2.567288	766.732621	358.53745	2.578832
112177	758.62636	336.70549	2.567515	766.498817	356.690696	2.577245
112181	758.361784	336.208344	2.566015	767.448696	358.008095	2.576752
112185	757.981624	337.190362	2.566735	768.000818	359.172881	2.577142
112189	758.440429	336.950996	2.568788	769.287225	356.903632	2.576272
112193	759.509545	336.125933	2.567377	768.491377	357.517577	2.574923
112197	760.409186	335.701519	2.567672	768.436539	356.967456	2.573998
112201	761.44723	335.642092	2.56888	766.193711	355.568568	2.576753
112205	761.907139	336.590145	2.568264	765.886497	356.57974	2.579444
112209	762.834617	336.901147	2.568673	764.471828	355.597407	2.580543
112213	762.787733	337.390574	2.56554	762.349191	357.291459	2.577782
112217	763.473697	336.998864	2.563722	761.444966	359.026478	2.575752
112221	764.979534	338.702023	2.559039	761.428825	358.916244	2.573848
112225	765.723905	339.544072	2.556834	758.997709	359.805216	2.579453
112229	767.278208	340.387003	2.554755	756.816395	357.682546	2.579767
112233	767.975188	341.948271	2.553253	754.075121	358.226213	2.581877
112237	768.72469	344.678445	2.549751	752.884655	356.990954	2.581864
112241	770.151622	344.366126	2.549325	752.577023	356.383244	2.582254
112245	771.590702	346.657044	2.546953	752.108105	358.145778	2.582126
112249	771.762006	350.322101	2.541519	751.716471	356.899069	2.582309
112253	773.547762	349.521675	2.540899	751.563434	354.44971	2.580393
112257	774.009823	349.67192	2.541733	750.992291	353.698541	2.579763
112261	775.365374	350.28551	2.539029	751.271368	353.284654	2.577489
112265	774.887125	352.360777	2.538815	750.512561	353.515517	2.577836
112269	774.296059	353.92825	2.537121	752.30678	353.522999	2.57679
112273	772.755664	354.411495	2.537519	755.174529	353.266493	2.577877
112277	771.570908	353.842828	2.534875	757.353459	353.122911	2.581227
112281	770.526802	353.243023	2.533846	760.176025	353.809868	2.584033
112285	767.15571	353.147179	2.537894	763.206221	354.41235	2.583655
112289	764.785307	351.835885	2.542302	763.233511	354.184683	2.57975
112293	763.746203	350.017606	2.543514	762.884692	355.704955	2.57701
112297	763.214711	348.365702	2.545631	763.974993	356.939468	2.571385
112301	761.608052	348.136029	2.543227	765.598543	358.444363	2.571247
EFIX	L	111957	112301	344	768.101675437	346.335075977	344
SSAC	L	112305
112305	763.373654	348.862881	2.53777	769.591915	359.227897	2.572782
EFIX	R	111953	112305	352	757.439047831	356.022881843	352
SSAC	R	112309
112309	773.176869	349.247059	2.537962	780.982191	359.89942	2.573906
112313	807.88593	347.852981	2.533945	806.074423	358.690382	2.573955
112317	845.091815	348.929071	2.532819	847.524177	360.905424	2.574446
112321	855.313275	348.535767	2.53094	860.983916	361.873498	2.577361
ESAC	R	112309	112321	12	757.439047831	356.022881843	861.254437647	363.100525603	12	
ESAC	L	112305	112321	16	768.101675437	346.335075977	863.902633319	360.024837928	16	
SFIX	L	112325
SFIX	R	112325
112325	861.517841	351.269611	2.530191	862.80843	362.354634	2.575387
112329	854.112549	351.553304	2.529887	863.606828	362.634117	2.575962
112333	856.228331	352.288649	2.529372	860.136976	363.813399	2.579255
112337	858.342484	355.316335	2.529056	860.691967	364.365069	2.577279
112341	857.171301	356.144811	2.527781	858.1363	364.295691	2.581047
112345	857.092525	357.175865	2.525296	861.576727	364.309853	2.579795
112349	859.039747	357.545777	2.524967	859.024877	364.269549	2.57995
112353	858.609952	359.141184	2.526378	860.471971	364.403161	2.576804
112357	860.824186	360.19885	2.526701	861.579208	364.976909	2.58152
112361	860.970984	361.067192	2.526224	862.363159	362.850894	2.578852
112365	860.053734	362.278373	2.527178	862.078682	362.970965	2.584598
112369	859.348691	361.985322	2.526032	860.87028	363.763723	2.58162
112373	860.074852	363.984469	2.525919	860.177515	362.777846	2.58297
112377	861.580218	363.775576	2.52518	860.404586	363.487853	2.579111
112381	861.589015	363.59506	2.523954	859.8901	363.14347	2.57769
112385	861.906383	364.602104	2.522596	860.924591	362.373686	2.579773
112389	862.109504	365.58772	2.522424	860.39381	361.402083	2.578389
112393	862.547821	365.675377	2.521104	861.920096	361.537444	2.573264
112397	863.42779	365.149457	2.522336	861.639231	361.311037	2.576043
112401	863.587753	365.45698	2.521174	861.282724	361.389038	2.575796
112405	864.363153	365.582156	2.521442	860.465255	361.723361	2.574216
112409	864.79347	365.827945	2.519301	859.969848	361.607928	2.57389
112413	865.145941	367.12642	2.517511	860.675802	361.86949	2.570577
112417	865.927821	366.408952	2.518121	860.854386	362.178948	2.570643
112421	865.155751	367.348583	2.51921	860.94456	362.290815	2.576815
112425	865.533622	368.06363	2.51893	861.485152	362.380897	2.57826
112429	866.453267	367.78119	2.520486	861.477246	363.7781	2.576724
112433	866.873727	366.86885	2.520682	861.386073	364.517938	2.578046
112437	865.818008	367.718312	2.517779	860.066574	365.721404	2.576833
112441	865.637052	366.031388	2.519639	859.939923	366.678186	2.576584
112445	865.216839	365.982995	2.519192	861.649163	366.829035	2.574192
112449	865.684133	365.287941	2.518735	862.364605	366.989878	2.5764
112453	865.247708	363.619304	2.518086	862.920294	367.757003	2.575727
112457	864.983176	363.464151	2.516004	863.069902	367.369534	2.578986
112461	864.829281	361.760048	2.518741	863.226866	367.434282	2.578393
112465	865.768536	360.579109	2.51676	863.121383	366.607128	2.577887
112469	865.062084	359.362924	2.519853	863.500306	367.195217	2.575006
112473	864.132741	358.632279	2.522102	862.421349	367.250812	2.577685
112477	863.921806	358.522888	2.527033	863.6922	367.075479	2.578019
112481	863.865876	357.534979	2.529574	863.899844	366.233312	2.579781
112485	863.112436	357.911766	2.532333	865.604417	365.280834	2.57728
112489	862.791297	357.0644	2.531797	865.129139	365.730049	2.581805
112493	861.463921	355.273816	2.530723	865.48041	366.965088	2.584649
112497	861.524923	354.09602	2.535981	864.3437	367.188823	2.588077
112501	861.92486	353.082005	2.539027	863.894046	367.321644	2.589237
112505	861.818894	352.350276	2.544458	863.812534	367.209803	2.5887
112509	861.953231	351.742428	2.539841	863.727442	367.195044	2.586794
112513	861.678503	350.28442	2.539862	862.944617	366.058753	2.583588
112517	861.626173	350.919909	2.540008	863.748826	363.728199	2.580852
112521	862.035175	351.23338	2.53935	862.62799	363.032125	2.578431
112525	863.055494	351.235874	2.541016	861.824877	361.302345	2.576217
112529	864.01259	351.926876	2.543751	861.590771	359.865825	2.573949
112533	864.394377	352.115036	2.54207	861.33899	358.709552	2.571805
112537	865.340272	353.210721	2.54053	860.510949	357.484937	2.575192
112541	865.572922	353.506052	2.539236	860.803423	356.414961	2.56951
112545	865.461529	354.860914	2.536776	861.044678	356.037097	2.571854
112549	866.284879	356.014162	2.535083	861.396493	355.541536	2.568801
112553	865.852265	357.569944	2.534157	860.896807	354.573703	2.565619
112557	866.89695	359.530996	2.53161	859.442627	356.304002	2.567319
112561	867.400249	360.356497	2.53151	859.8152	355.584415	2.567868
112565	868.56389	359.746786	2.531508	859.62223	356.418127	2.570125
112569	868.563334	361.201224	2.531933	858.993769	359.827787	2.571663
112573	868.765124	362.208899	2.534563	857.655783	361.209379	2.572969
112577	869.430176	362.757482	2.530961	857.839742	361.867678	2.570782
112581	869.987894	363.455447	2.528237	856.94873	363.671567	2.570539
112585	871.085203	364.289513	2.524867	856.104546	363.49309	2.569058
112589	870.951859	365.227964	2.523393	856.203213	362.989139	2.567083
112593	871.108705	365.756436	2.522276	854.847022	363.911071	2.565766
EFIX	R	112325	112593	267	861.254437647	363.100525603	267
SSAC	R	112597
112597	872.074921	365.488514	2.522337	856.987593	364.878658	2.568965
EFIX	L	112325	112597	271	863.902633319	360.024837928	271
SSAC	L	112601
112601	875.926918	366.198729	2.522778	868.991334	365.346172	2.568002
112605	890.553288	366.590664	2.523436	900.895821	366.651044	2.568661
112609	929.698337	367.058282	2.523891	932.588646	366.942792	2.571184
112613	931.762944	366.524814	2.526272	944.73303	364.304254	2.576213
ESAC	R	112597	112613	15	861.254437647	363.100525603	945.990903267	350.6070272	15	
ESAC	L	112601	112613	11	863.902633319	360.024837928	940.748137	370.920481312	11	
SFIX	L	112617
SFIX	R	112617
112617	941.905077	366.170264	2.527589	947.690059	361.961693	2.580863
112621	935.693277	367.080727	2.529839	948.589304	358.59025	2.586943
112625	939.642731	366.8754	2.529178	946.938708	357.592972	2.58937
112629	940.317531	368.107136	2.527864	946.826936	354.341874	2.592983
112633	939.882912	368.222203	2.527674	946.892617	354.394335	2.596922
112637	940.521771	368.70757	2.527678	945.391363	354.378954	2.597208
112641	939.53444	370.139174	2.523316	942.760824	352.195721	2.596419
112645	940.872781	370.969401	2.523232	945.850786	349.121864	2.600688
112649	942.287101	371.427628	2.518285	946.5901	347.999217	2.603817
112653	942.074091	370.978813	2.52279	946.962053	346.744169	2.609097
112657	941.50953	371.546633	2.527551	946.095628	345.89867	2.609836
112661	940.770003	372.893162	2.524158	945.976908	344.875049	2.613162
112665	941.536507	373.59015	2.521164	944.745881	345.106617	2.613618
112669	941.765457	375.713755	2.519632	944.63766	343.405883	2.61545
112673	941.524199	375.725528	2.518481	943.914722	342.49814	2.617533
EFIX	R	112617	112673	56	945.990903267	350.6070272	56
SSAC	R	112677
112677	942.132784	376.580157	2.515873	943.560358	341.767639	2.617547
EFIX	L	112617	112677	60	940.748137	370.920481312	60
SSAC	L	112681
112681	945.718159	375.298619	2.516832	961.114333	338.571478	2.615895
112685	987.874374	374.314695	2.516675	1004.77062	339.660083	2.613008
112689	1026.915041	374.248675	2.516253	1045.590714	338.134892	2.612908
112693	1055.484969	373.256638	2.517835	1069.779011	337.459151	2.610721
112697	1063.322081	372.790219	2.519817	1065.217302	337.223903	2.608206
ESAC	L	112681	112697	16	940.748137	370.920481312	1053.54451402	364.119642925	16	
SFIX	L	112701
112701	1059.450486	371.490841	2.52132	1058.648075	337.239867	2.607341
112705	1054.413278	370.263602	2.520149	1051.603359	337.211456	2.606731
ESAC	R	112677	112705	28	945.990903267	350.6070272	1045.254428	339.113205451	28	
SFIX	R	112709
112709	1051.861387	368.247281	2.521005	1043.723915	336.623817	2.60596
112713	1050.125107	367.717964	2.520839	1046.342764	338.118248	2.605981
112717	1051.48681	366.273925	2.519602	1050.139469	339.401163	2.601569
112721	1051.184724	364.994043	2.518096	1046.492804	339.255816	2.595216
112725	1050.811499	364.533077	2.519324	1051.584616	341.527199	2.592549
112729	1051.792036	364.759501	2.519082	1050.937868	340.336604	2.591016
112733	1053.649909	363.245989	2.518904	1051.309034	341.10254	2.587343
112737	1052.496698	362.500187	2.520524	1049.439827	341.648259	2.586218
112741	1051.533983	361.77787	2.520489	1048.54197	342.490267	2.587079
112745	1051.014459	362.007882	2.521766	1048.027351	342.628454	2.588413
112749	1051.420414	361.557399	2.521879	1047.231874	341.762652	2.587667
112753	1051.953663	361.910469	2.523019	1048.080771	342.182758	2.589566
112757	1053.166187	359.510638	2.524914	1047.661657	340.956981	2.593367
112761	1053.111178	359.572422	2.524929	1047.136718	340.420554	2.594624
112765	1053.780305	359.975874	2.526651	1046.973849	339.7364	2.598035
112769	1053.979176	360.375164	2.527171	1045.947395	338.467367	2.597443
112773	1054.047251	360.355642	2.527123	1044.787355	338.969845	2.598592
112777	1054.071671	360.752898	2.526373	1044.142257	339.041423	2.598891
