5	35292.333000	35297.419000	RECORDED BY: Zep1.10.11
5	35292.333000	35297.419000	EXPERIMENT: reading
5	35292.333000	35297.419000	RESEARCHER: JD
5	35292.333000	35297.419000	PARTICIPANT: pp002
5	35292.333000	35297.419000	SESSION: 7
5	35292.333000	35297.419000	LIST: 2
5	35292.333000	35297.419000	RECORDING: 1
5	35292.333000	35297.419000	DISPLAY_COORDS 0 0 1919 1079
5	35295.778000	35300.402000	Text Reading Experiment
5	35298.795000	35303.399000	trialbeg 003 1 003 FILL
5	35301.723000	35306.398000	plafile FILL003.png
5	37874.044000	37878.230000	SYNCTIME -1
5	37878.612000	37884.248000	-1 DISPLAY ON
5	44419.700000	44424.874000	SYNCTIME -1
5	44425.250000	44430.859000	-1 DISPLAY ON
5	47677.658000	47682.234000	trialend 003 1 003 FILL
5	47682.538000	47688.141000	trialbeg 002 2 002 CNDA
5	47688.491000	47694.151000	plafile CNDA002.png
0	49177.753000	49177.880000	561.121450	353.390908	2.618988
1	49177.753000	49177.880000	568.779368	403.752502	2.595466
0	49183.673000	49181.881000	560.914421	356.233424	2.616112
1	49183.673000	49181.881000	568.619475	401.568913	2.596888
0	49186.658000	49185.883000	559.522466	360.412248	2.612662
1	49186.658000	49185.883000	570.436480	399.806127	2.597802
0	49189.663000	49189.884000	559.929869	361.761846	2.614662
1	49189.663000	49189.884000	570.726350	397.908197	2.596890
0	49195.672000	49193.885000	558.431348	364.578648	2.611120
1	49195.672000	49193.885000	572.199385	393.626125	2.594494
0	49198.657000	49197.886000	557.029884	367.709715	2.607173
1	49198.657000	49197.886000	572.357129	393.932939	2.594981
0	49201.665000	49201.887000	555.457442	367.683241	2.607873
1	49201.665000	49201.887000	573.604122	391.890619	2.595803
0	49207.683000	49205.888000	553.302673	370.326321	2.604289
1	49207.683000	49205.888000	574.583671	390.637302	2.592822
0	49210.662000	49209.890000	552.011891	370.629390	2.603386
1	49210.662000	49209.890000	576.054322	389.067455	2.595062
0	49213.757000	49213.891000	550.285249	371.912572	2.600930
1	49213.757000	49213.891000	576.426124	388.072140	2.595885
0	49219.721000	49217.892000	549.669138	372.457436	2.597710
1	49219.721000	49217.892000	576.913904	388.654355	2.594531
0	49222.668000	49221.893000	549.231789	372.275164	2.597365
1	49222.668000	49221.893000	576.084436	388.503316	2.592462
3	49225.529000	48717.982000	552.012268	354.418610	503.910000
0	49225.690000	49225.894000	547.865773	373.436791	2.598784
1	49225.690000	49225.894000	576.006564	389.002077	2.595247
0	49231.701000	49229.895000	547.284274	373.621804	2.598386
1	49231.701000	49229.895000	575.369173	391.509612	2.597895
0	49234.675000	49233.897000	546.211415	373.811540	2.597341
1	49234.675000	49233.897000	575.022929	391.775970	2.600946
