MSG	1550385	RECORDED BY: Zep1.10.11
MSG	1550385	EXPERIMENT: reading
MSG	1550385	RESEARCHER: JD
MSG	1550385	PARTICIPANT: dummy
MSG	1550385	SESSION: 1
MSG	1550385	LIST: 1
MSG	1550385	RECORDING: 1
MSG	1693383	Text Reading Experiment
MSG	1693389	DISPLAY_COORDS	0	0	1919	1079
MSG	1693395	trialbeg 004 1 004 CNDB
MSG	1693401	plafile CNDB004.bmp
SFIX	L	1695129
SFIX	R	1695457
1696425	483.581	341.112	2.97491	485.641	394.363	2.74822	.....	0	0	0	.............
1696429	484.655	343.12	2.97259	486.485	394.441	2.74727	.....	0	0	0	.............
1696433	486.201	344.165	2.97025	486.359	397.846	2.74514	.....	0	0	0	.............
1696437	486.985	345.586	2.96654	487.334	397.708	2.7389	.....	0	0	0	.............
1696441	487.984	345.943	2.96374	488.229	399.94	2.7345	.....	0	0	0	.............
1696445	488.73	346.067	2.96006	487.104	401.281	2.72965	.....	0	0	0	.............
1696449	489.231	347.979	2.95703	486.961	401.38	2.72075	.....	0	0	0	.............
1696453	489.726	349.281	2.95616	486.74	401.022	2.71588	.....	0	0	0	.............
1696457	489.9	351.378	2.95506	485.624	402.569	2.71332	.....	0	0	0	.............
1696461	489.143	352.378	2.95311	483.539	402.42	2.7062	.....	0	0	0	.............
1696465	488.82	352.266	2.94934	484.444	402.624	2.70269	.....	0	0	0	.............
1696469	487.823	353.063	2.94641	483.942	401.747	2.70224	.....	0	0	0	.............
1696473	487.254	352.753	2.94423	483.167	400.871	2.70578	.....	0	0	0	.............
1696477	487.097	353.24	2.9444	484.984	401.218	2.70508	.....	0	0	0	.............
1696481	485.327	352.74	2.94448	486.788	402.189	2.70068	.....	0	0	0	.............
1696485	483.372	353.065	2.94209	485.54	403.103	2.6988	.....	0	0	0	.............
1696489	480.435	352.921	2.94174	485.716	403.931	2.69958	.....	0	0	0	.............
1696493	483.315	352.879	2.94468	486.616	403.985	2.69791	.....	0	0	0	.............
EFIX	R	1696213	1696497	284	486.749	399.408	0
1696497	479.741	352.251	2.94344	485.75	403.238	2.69746	.....	0	0	0	.............
1696501	481.466	351.084	2.94363	485.502	398.43	2.7014	.....	0	0	0	.............
SFIX	R	1696501
1696505	482.49	351.518	2.94021	486.418	393.335	2.70553	.....	0	0	0	.............
1696509	483.138	351.901	2.93888	484.797	384.868	2.70852	.....	0	0	0	.............
1696513	481.552	352.19	2.93962	484.238	375.986	2.71713	.....	0	0	0	.............
1696517	484.338	353.644	2.93626	481.99	374.738	2.71902	.....	0	0	0	.............
1696521	483.308	353.238	2.93526	479.982	381.219	2.71813	.....	0	0	0	.............
1696525	483.855	354.699	2.9348	478.975	382.737	2.71591	.....	0	0	0	.............
1696529	484.779	355.051	2.93004	477.707	385.651	2.71703	.....	0	0	0	.............
1696533	485.954	355.244	2.93167	477.378	385.134	2.71675	.....	0	0	0	.............
1696537	484.25	355.606	2.92944	476.393	385.075	2.71608	.....	0	0	0	.............
1696541	484.24	356.086	2.92983	476.993	385.933	2.71541	.....	0	0	0	.............
1696545	482.001	355.688	2.93042	476.539	386.478	2.71453	.....	0	0	0	.............
1696549	480.755	354.729	2.92996	476.71	389.734	2.71425	.....	0	0	0	.............
1696553	478.789	355.08	2.92939	476.802	392.576	2.71475	.....	0	0	0	.............
1696557	479.931	353.7	2.92681	477.368	393.625	2.71441	.....	0	0	0	.............
1696561	478.278	352.794	2.92403	478.845	394.95	2.71339	.....	0	0	0	.............
1696565	477.994	352.984	2.92653	481.137	396.452	2.71098	.....	0	0	0	.............
1696569	477.157	351.169	2.92963	482.413	397.348	2.70992	.....	0	0	0	.............
1696573	475.949	351.15	2.9282	483.442	397.459	2.71033	.....	0	0	0	.............
1696577	476.213	352.186	2.92781	483.088	396.521	2.70662	.....	0	0	0	.............
1696581	476.296	351.317	2.93018	483.593	394.468	2.70457	.....	0	0	0	.............
1696585	476.482	352.004	2.92701	483.12	392	2.70439	.....	0	0	0	.............
1696589	478.253	353.018	2.92212	484.075	389.664	2.70622	.....	0	0	0	.............
1696593	479.703	354.623	2.91935	484.349	388.474	2.71136	.....	0	0	0	.............
1696597	481.337	355.619	2.91587	483.428	387.196	2.71611	.....	0	0	0	.............
1696601	480.842	355.986	2.91586	484.373	388.097	2.71623	.....	0	0	0	.............
1696605	482.102	356.205	2.91537	481.722	391.615	2.71575	.....	0	0	0	.............
EFIX	R	1696501	1696609	108	480.074	387.639	0
1696609	482.018	356.239	2.91472	481.995	391.937	2.71553	.....	0	0	0	.............
1696613	483.179	357.954	2.91462	485.943	398.319	2.71365	.....	0	0	0	.............
EFIX	L	1696213	1696617	404	484.409	350.488	0
1696617	489.177	359.332	2.91624	489.176	397.286	2.70939	.....	0	0	0	.............
1696621	540.54	359.636	2.91296	524.098	393.275	2.70759	.....	0	0	0	.............
SFIX	L	1696621
1696625	568.046	359.784	2.91209	602.266	388.336	2.71696	.....	0	0	0	.............
SFIX	R	1696625
1696629	587.541	359.048	2.91092	621.609	385.075	2.72497	.....	0	0	0	.............
1696633	590.402	358.311	2.91122	622.563	378.454	2.7299	.....	0	0	0	.............
1696637	586.249	357.503	2.90929	613.955	375.525	2.72905	.....	0	0	0	.............
1696641	590.549	356.353	2.90941	606.472	376.381	2.73166	.....	0	0	0	.............
1696645	592.137	355.015	2.90495	608.61	370.957	2.7351	.....	0	0	0	.............
1696649	593.3	353.932	2.90439	601.86	378.078	2.73448	.....	0	0	0	.............
1696653	589.545	353.941	2.90218	597.611	375.032	2.72895	.....	0	0	0	.............
1696657	591.396	354.122	2.90382	593.028	380.843	2.72893	.....	0	0	0	.............
1696661	591.354	354.487	2.90628	597.333	378.079	2.72549	.....	0	0	0	.............
1696665	594.754	354.961	2.90725	597.744	373.354	2.72162	.....	0	0	0	.............
1696669	595.639	354.845	2.90779	596.335	369.405	2.72107	.....	0	0	0	.............
1696673	594.875	358.119	2.90905	595.225	368.42	2.72475	.....	0	0	0	.............
1696677	594.809	357.938	2.90407	594.421	366.23	2.7312	.....	0	0	0	.............
1696681	595.987	357.831	2.90491	594.759	368.553	2.73481	.....	0	0	0	.............
1696685	596.439	357.505	2.90247	594.374	372.959	2.73514	.....	0	0	0	.............
1696689	596.965	357.822	2.90125	593.081	376.981	2.72717	.....	0	0	0	.............
1696693	597.933	358.635	2.90323	592.868	379.14	2.72391	.....	0	0	0	.............
1696697	598.25	359.64	2.90485	593.084	379.647	2.72193	.....	0	0	0	.............
1696701	598.558	357.99	2.90671	594.482	377.665	2.72017	.....	0	0	0	.............
1696705	599.998	358.602	2.91128	593.109	373.869	2.71838	.....	0	0	0	.............
1696709	600.272	359.723	2.91288	592.972	373.296	2.71388	.....	0	0	0	.............
1696713	601.528	360.545	2.91386	592.993	375.363	2.71282	.....	0	0	0	.............
1696717	603.359	361.631	2.91456	592.942	375.881	2.70727	.....	0	0	0	.............
1696721	605.382	362.016	2.91337	593.853	378.462	2.70391	.....	0	0	0	.............
1696725	605.039	362.62	2.91237	594.108	381.288	2.70338	.....	0	0	0	.............
1696729	606.763	364.02	2.90923	593.58	383.198	2.69942	.....	0	0	0	.............
EFIX	R	1696625	1696733	108	597.462	375.766	0
1696733	609.094	364.92	2.90349	594.051	385.073	2.69615	.....	0	0	0	.............
1696737	607.943	364.701	2.90421	594.441	387.624	2.69417	.....	0	0	0	.............
SFIX	R	1696737
1696741	609.239	363.535	2.90385	597.472	385.861	2.69297	.....	0	0	0	.............
1696745	609.479	363.358	2.90433	599.069	383.142	2.70068	.....	0	0	0	.............
1696749	607.802	361.402	2.9066	601.264	381.924	2.70526	.....	0	0	0	.............
1696753	607.94	362.877	2.91135	600.971	380.349	2.70324	.....	0	0	0	.............
1696757	607.107	362.614	2.91207	600.958	379.499	2.70036	.....	0	0	0	.............
1696761	606.528	362.646	2.91417	602.832	384.264	2.70112	.....	0	0	0	.............
1696765	607.008	360.835	2.91231	602.659	388.149	2.70008	.....	0	0	0	.............
1696769	608.05	358.483	2.9116	603.394	390.967	2.69908	.....	0	0	0	.............
1696773	607.387	356.836	2.90937	604.286	389.604	2.69384	.....	0	0	0	.............
1696777	605.656	356.893	2.90811	605.665	390.551	2.69891	.....	0	0	0	.............
1696781	604.583	354.813	2.90797	607.343	385.352	2.70149	.....	0	0	0	.............
1696785	604.115	354.292	2.9103	608.79	384.9	2.70503	.....	0	0	0	.............
1696789	602.587	355.056	2.91057	608.563	384.507	2.71021	.....	0	0	0	.............
1696793	603.665	354.634	2.91209	609.766	383.04	2.71385	.....	0	0	0	.............
1696797	602.221	353.254	2.91263	611.341	384.046	2.70851	.....	0	0	0	.............
1696801	601.348	351.535	2.91297	611.7	386.255	2.71272	.....	0	0	0	.............
1696805	601.319	350.051	2.91172	612.593	383.387	2.70862	.....	0	0	0	.............
1696809	599.895	349.283	2.9107	611.713	385.843	2.70306	.....	0	0	0	.............
1696813	600.073	349.273	2.90931	611.23	384.819	2.70592	.....	0	0	0	.............
1696817	598.3	348.314	2.90873	609.992	386.487	2.70495	.....	0	0	0	.............
1696821	598.437	347.321	2.91129	609.664	386.272	2.70716	.....	0	0	0	.............
1696825	599.256	348.21	2.9144	607.823	385.785	2.70791	.....	0	0	0	.............
1696829	599.886	349.133	2.91171	606.985	386.095	2.70897	.....	0	0	0	.............
1696833	600.725	348.88	2.91251	604.843	384.381	2.71883	.....	0	0	0	.............
1696837	599.667	349.088	2.91749	602.145	382.934	2.72158	.....	0	0	0	.............
1696841	599.466	349.013	2.91848	600.662	381.206	2.7207	.....	0	0	0	.............
EFIX	L	1696621	1696845	224	600.253	355.848	0
1696845	599.786	349.202	2.92206	598.617	377.344	2.72112	.....	0	0	0	.............
1696849	599.18	347.403	2.92574	596.894	376.762	2.7266	.....	0	0	0	.............
SFIX	L	1696849
1696853	597.98	346.363	2.92601	596.688	375.06	2.72393	.....	0	0	0	.............
1696857	596.295	346.279	2.92655	596.681	375.118	2.7255	.....	0	0	0	.............
1696861	597.013	346.156	2.92416	596.54	373.06	2.72906	.....	0	0	0	.............
1696865	595.987	345.254	2.9228	595.944	372.637	2.73253	.....	0	0	0	.............
1696869	595.019	345.393	2.92305	595.214	372.007	2.72806	.....	0	0	0	.............
1696873	593.652	343.916	2.92879	595.216	371.368	2.72415	.....	0	0	0	.............
1696877	592.097	343.966	2.92903	594.926	371.986	2.72229	.....	0	0	0	.............
1696881	591.45	343.767	2.92485	595.711	374.826	2.71913	.....	0	0	0	.............
1696885	591.163	343.188	2.92207	595.786	374.527	2.72258	.....	0	0	0	.............
1696889	590.208	341.973	2.92304	596.243	376.459	2.71981	.....	0	0	0	.............
1696893	589.874	342.291	2.92367	597.004	376.649	2.7163	.....	0	0	0	.............
1696897	589.409	342.871	2.92412	596.776	376.246	2.71476	.....	0	0	0	.............
1696901	590.098	342.53	2.92683	596.598	376.297	2.71602	.....	0	0	0	.............
1696905	590.391	342.515	2.93236	596.737	375.163	2.71923	.....	0	0	0	.............
1696909	590.066	344.147	2.93366	595.975	374.898	2.72403	.....	0	0	0	.............
1696913	591.32	344.721	2.93177	596.777	374.955	2.72949	.....	0	0	0	.............
1696917	591.67	346.253	2.93005	597.803	375.502	2.73306	.....	0	0	0	.............
1696921	592.36	347.742	2.9279	598.824	376.497	2.72738	.....	0	0	0	.............
1696925	593.245	349.107	2.92623	599.78	376.774	2.72544	.....	0	0	0	.............
1696929	594.273	348.861	2.9221	599.713	377.415	2.72223	.....	0	0	0	.............
1696933	595.141	351.372	2.92051	601.199	378.455	2.71813	.....	0	0	0	.............
1696937	594.786	352	2.91954	601.743	382.151	2.71421	.....	0	0	0	.............
1696941	595.416	352.855	2.91686	602.399	384.771	2.7107	.....	0	0	0	.............
1696945	595.334	353.182	2.91775	603.392	388.379	2.70745	.....	0	0	0	.............
1696949	595.532	353.788	2.91605	603.265	390.747	2.70281	.....	0	0	0	.............
1696953	596.433	354.001	2.90874	605.169	394.464	2.70253	.....	0	0	0	.............
1696957	595.893	353.755	2.90904	604.834	395.883	2.69934	.....	0	0	0	.............
1696961	596.42	353.166	2.90518	604.756	397.678	2.69709	.....	0	0	0	.............
1696965	597.101	351.464	2.90239	604.203	399.84	2.69612	.....	0	0	0	.............
1696969	596.691	351.021	2.9015	604.258	400.782	2.69498	.....	0	0	0	.............
EFIX	R	1696737	1696973	236	602.624	384.166	0
1696973	598.136	351.228	2.90374	604.731	401.844	2.69819	.....	0	0	0	.............
1696977	604.054	351.447	2.90346	616.812	402.689	2.69434	.....	0	0	0	.............
SFIX	R	1696977
EFIX	L	1696849	1696981	132	596.44	348.242	0
1696981	611.563	352.495	2.90602	657.491	402.417	2.69241	.....	0	0	0	.............
1696985	667.463	352.52	2.90109	680.803	399.646	2.6939	.....	0	0	0	.............
SFIX	L	1696985
1696989	690.833	354.711	2.90113	684.119	397.881	2.69482	.....	0	0	0	.............
1696993	695.271	355.656	2.89878	684.837	395.049	2.69739	.....	0	0	0	.............
1696997	693.984	356.206	2.89613	678.864	390.817	2.70071	.....	0	0	0	.............
1697001	690.709	356.694	2.89419	676.113	385.707	2.70595	.....	0	0	0	.............
1697005	688.495	357.434	2.89418	676.499	383.271	2.71259	.....	0	0	0	.............
1697009	688.033	359.188	2.89232	675.766	376.725	2.71315	.....	0	0	0	.............
1697013	686.661	360.109	2.89121	675.161	371.778	2.71562	.....	0	0	0	.............
1697017	685.551	361.518	2.88843	675.599	372.563	2.72037	.....	0	0	0	.............
1697021	685.94	362.712	2.88579	676.768	370.069	2.71957	.....	0	0	0	.............
1697025	687.097	363.928	2.8838	676.362	365.968	2.72404	.....	0	0	0	.............
1697029	686.609	364.19	2.88341	674.17	366.172	2.72052	.....	0	0	0	.............
1697033	684.929	364.806	2.88266	672.539	365.16	2.72727	.....	0	0	0	.............
1697037	683.412	365.844	2.88205	671.124	364.764	2.73046	.....	0	0	0	.............
1697041	682.748	366.336	2.88278	670.124	362.04	2.73356	.....	0	0	0	.............
1697045	682.787	366.563	2.88147	669.617	362.018	2.72709	.....	0	0	0	.............
1697049	682.796	367.676	2.87644	669.253	360.775	2.73018	.....	0	0	0	.............
1697053	682.991	367.824	2.87558	668.624	362.106	2.72735	.....	0	0	0	.............
1697057	683.277	368.511	2.87534	668.405	363.194	2.72739	.....	0	0	0	.............
1697061	683.768	368.418	2.87305	667.913	363.072	2.72651	.....	0	0	0	.............
1697065	684.81	368.646	2.86941	666.981	365.079	2.73044	.....	0	0	0	.............
1697069	685.527	368.64	2.86466	666.049	367.073	2.73336	.....	0	0	0	.............
1697073	685.936	369.755	2.86143	665.91	368.637	2.73283	.....	0	0	0	.............
1697077	686.647	369.548	2.85928	665.035	371.542	2.73207	.....	0	0	0	.............
1697081	687.045	369.465	2.85785	666.165	371.474	2.72976	.....	0	0	0	.............
1697085	687.877	370.139	2.85101	668.61	371.455	2.7292	.....	0	0	0	.............
1697089	687.668	371.002	2.84586	667.597	375.54	2.72597	.....	0	0	0	.............
1697093	688.412	371.725	2.84117	668.704	375.256	2.72416	.....	0	0	0	.............
1697097	689.153	372.988	2.83778	670.89	375.282	2.72098	.....	0	0	0	.............
1697101	689.472	373.803	2.83906	672.294	377.382	2.7216	.....	0	0	0	.............
1697105	689.678	373.938	2.8367	674.32	378.197	2.71771	.....	0	0	0	.............
1697109	690.154	375.069	2.83383	674.923	378.201	2.71712	.....	0	0	0	.............
1697113	690.084	375.489	2.82851	674.017	377.422	2.7132	.....	0	0	0	.............
1697117	690.388	375.054	2.82574	674.104	376.54	2.71134	.....	0	0	0	.............
