5	904215.579000	RECORDED BY: Zep1.14.1
5	904215.579000	EXPERIMENT: reading
5	904215.579000	RESEARCHER: JD
5	904215.579000	PARTICIPANT: dummy
5	904215.579000	SESSION: 9
5	904215.579000	LIST: 2
5	904215.579000	RECORDING: 1
5	904215.579000	DISPLAY_COORDS 0 0 1919 1079
5	904221.567000	Text Reading Experiment
5	904224.555000	trialbeg 004 1 004 FILL
5	904227.554000	plafile FILL004.bmp
5	906496.197000	SYNCTIME -1
5	906499.177000	-1 DISPLAY ON
5	912741.627000	trialend 004 1 004 FILL
5	912747.616000	trialbeg 003 2 003 FILL
5	912750.842000	plafile FILL003.bmp
5	914341.785000	SYNCTIME -1
5	914347.754000	-1 DISPLAY ON
5	920335.020000	SYNCTIME -1
5	920338.015000	-1 DISPLAY ON
5	922803.775000	trialend 003 2 003 FILL
5	922809.769000	trialbeg 001 3 001 CNDB
5	922815.773000	plafile CNDB001.bmp
0	924300.250000	660.994511	364.802238	3.471598
1	924300.250000	654.869960	350.500361	3.131788
0	924304.251000	658.744738	364.658787	3.469059
1	924304.251000	651.971546	348.870015	3.131800
0	924308.252000	661.574917	365.318380	3.472213
1	924308.252000	648.999042	361.174998	3.133477
0	924312.253000	662.166849	364.276005	3.474947
1	924312.253000	651.466276	364.667379	3.131441
0	924316.254000	662.803796	366.244722	3.473928
1	924316.254000	649.538751	350.063593	3.129458
0	924320.255000	661.792171	367.539931	3.479926
1	924320.255000	650.280229	359.076636	3.127199
0	924324.256000	661.718361	366.944373	3.478934
1	924324.256000	651.054503	355.764860	3.129643
0	924328.257000	661.340571	364.984301	3.475221
1	924328.257000	649.792367	350.712167	3.123577
0	924332.258000	662.194730	361.100690	3.472758
1	924332.258000	651.909223	359.287209	3.123863
0	924336.259000	662.452808	364.713237	3.471455
1	924336.259000	650.304229	356.855786	3.124455
0	924340.260000	661.538890	367.853360	3.459288
1	924340.260000	649.301683	364.745909	3.123132
0	924344.261000	662.652253	368.902673	3.456768
1	924344.261000	649.855588	365.260498	3.124048
0	924348.263000	664.664569	363.980764	3.455519
1	924348.263000	647.861295	361.713219	3.120952
0	924352.265000	662.380002	367.804993	3.452988
1	924352.265000	651.051899	365.989917	3.123973
0	924356.267000	661.026481	374.762403	3.447861
1	924356.267000	651.208337	365.048555	3.125751
