5	610278.774000	RECORDED BY: Zep1.14.1
5	610278.774000	EXPERIMENT: reading
5	610278.774000	RESEARCHER: JD
5	610278.774000	PARTICIPANT: dummy
5	610278.774000	SESSION: 3
5	610278.774000	LIST: 2
5	610278.774000	RECORDING: 1
5	610278.774000	DISPLAY_COORDS 0 0 1919 1079
5	610284.719000	Text Reading Experiment
5	610290.738000	trialbeg 003 1 003 FILL
5	610296.725000	plafile FILL003.bmp
5	612567.368000	SYNCTIME -1
5	612570.346000	-1 DISPLAY ON
5	617766.130000	SYNCTIME -1
5	617769.008000	-1 DISPLAY ON
5	619642.362000	trialend 003 1 003 FILL
5	619645.343000	trialbeg 002 2 002 CNDA
5	619648.341000	plafile CNDA002.bmp
0	621140.794000	572.325676	378.863937	2.963388
1	621140.794000	551.083869	371.091631	2.822618
0	621144.794000	570.957527	376.892778	2.962383
1	621144.794000	548.799170	370.364687	2.822286
0	621148.795000	570.497908	375.818702	2.961394
1	621148.795000	546.303435	372.331337	2.812632
0	621152.795000	569.638524	377.706105	2.958172
1	621152.795000	545.047746	372.756165	2.816097
0	621156.796000	569.179188	376.957661	2.957484
1	621156.796000	543.731533	372.641271	2.817108
0	621160.796000	568.911249	378.932170	2.958785
1	621160.796000	540.500534	373.896918	2.819610
0	621164.797000	568.271604	380.370864	2.955391
1	621164.797000	538.464955	374.037894	2.826292
0	621168.797000	567.746178	379.678024	2.959642
1	621168.797000	536.432887	372.933459	2.830027
0	621172.797000	569.058286	379.576612	2.955580
1	621172.797000	534.833159	371.442548	2.833339
0	621176.798000	568.668633	379.278996	2.954174
1	621176.798000	534.804493	370.598088	2.827429
0	621180.798000	568.894399	378.203770	2.951305
1	621180.798000	536.434657	367.739234	2.823696
0	621184.799000	569.639104	377.196018	2.951458
1	621184.799000	537.576239	362.319744	2.821417
0	621188.799000	569.886214	376.102697	2.951876
1	621188.799000	537.984830	353.474410	2.825926
0	621192.800000	569.728451	376.458454	2.951683
1	621192.800000	541.561290	351.494617	2.824131
0	621196.800000	570.130741	373.951187	2.952412
1	621196.800000	542.076572	350.514942	2.823145
0	621200.801000	570.480014	375.130583	2.955226
1	621200.801000	543.583635	347.108937	2.821912
0	621204.801000	571.769704	374.587099	2.961550
1	621204.801000	547.010147	344.617463	2.817969
0	621208.801000	572.813788	374.194374	2.962855
1	621208.801000	549.775171	341.991276	2.817575
0	621212.802000	575.260560	375.251492	2.956704
1	621212.802000	551.751285	341.560044	2.822719
0	621216.802000	577.359084	375.704599	2.954718
1	621216.802000	553.308198	340.809608	2.828805
0	621220.803000	577.621670	376.863345	2.950526
1	621220.803000	555.965293	338.448645	2.831794
0	621224.803000	577.827133	378.938626	2.951185
1	621224.803000	556.851859	338.195059	2.832022
0	621228.804000	578.693347	379.956710	2.949289
1	621228.804000	554.555682	339.068203	2.835438
0	621232.804000	577.759575	381.559309	2.951833
1	621232.804000	554.586049	342.336989	2.838012
0	621236.805000	579.601033	383.514911	2.952824
1	621236.805000	552.656543	345.702934	2.841751
5	621247.481000	SYNCTIME -1
5	621253.473000	-1 DISPLAY ON
0	621240.805000	580.173360	384.098843	2.949736
1	621240.805000	550.736315	348.521629	2.842181
0	621244.805000	580.709092	384.693500	2.947005
1	621244.805000	547.725916	350.075779	2.839439
0	621248.806000	579.333166	386.262691	2.941997
1	621248.806000	544.807053	351.675655	2.842772
0	621252.806000	577.271126	389.777961	2.945130
1	621252.806000	545.366223	355.384298	2.843992
0	621256.807000	573.180072	388.788513	2.949478
1	621256.807000	541.314968	355.039471	2.841669
0	621260.807000	572.552504	392.145406	2.954663
1	621260.807000	540.633537	356.568409	2.846574
0	621264.808000	571.696267	392.605541	2.959845
1	621264.808000	538.453800	358.484767	2.845946
0	621268.808000	571.900511	393.064978	2.959884
1	621268.808000	537.972546	358.946539	2.839252
0	621272.808000	572.916800	390.669081	2.965320
1	621272.808000	541.112410	359.785039	2.838539
0	621276.809000	572.569657	390.557108	2.970355
1	621276.809000	541.695153	359.286093	2.842494
0	621280.809000	571.818581	390.115310	2.974816
1	621280.809000	543.570675	359.377053	2.844308
0	621284.810000	570.540486	387.547195	2.975515
1	621284.810000	548.129322	359.035792	2.846792
0	621288.810000	569.897860	386.976031	2.977021
1	621288.810000	546.748503	359.074807	2.843702
0	621292.811000	570.813562	383.807360	2.977399
1	621292.811000	547.819943	359.560366	2.844804
0	621296.811000	569.910376	380.439521	2.978336
1	621296.811000	547.796938	358.987192	2.845668
0	621300.812000	572.072818	378.148691	2.979345
1	621300.812000	545.791978	359.952518	2.845313
0	621304.812000	572.558439	375.416484	2.975843
1	621304.812000	545.342400	360.994291	2.848884
0	621308.812000	571.667761	374.760253	2.980810
1	621308.812000	546.266169	361.833342	2.848700
0	621312.813000	570.550306	374.421992	2.983438
1	621312.813000	543.014320	364.709288	2.847699
0	621316.813000	568.915641	374.577678	2.984699
1	621316.813000	537.903216	366.099648	2.851382
0	621320.814000	569.160361	374.293077	2.982000
1	621320.814000	539.284067	369.196654	2.854683
0	621324.814000	570.614414	371.841744	2.980502
1	621324.814000	537.640056	368.596593	2.856956
0	621328.815000	572.362614	372.116410	2.976287
1	621328.815000	534.890133	368.422479	2.857724
0	621332.815000	573.810893	371.326393	2.977119
1	621332.815000	535.408489	368.950088	2.858485
0	621336.815000	574.014304	369.800260	2.976143
1	621336.815000	535.825462	371.126963	2.857013
0	621340.815000	576.779569	369.082440	2.983961
1	621340.815000	538.381873	370.076331	2.858835
0	621344.815000	576.960494	367.635504	2.996676
1	621344.815000	539.660002	369.034194	2.860591
0	621348.814000	578.326442	366.292418	2.990993
1	621348.814000	540.916342	368.357260	2.860879
0	621352.814000	577.655945	363.634053	2.995781
1	621352.814000	542.706981	367.592600	2.860896
0	621356.814000	579.562948	360.508385	2.996559
1	621356.814000	541.982965	366.075438	2.860980
0	621360.813000	578.983904	360.952841	2.997810
1	621360.813000	542.624574	365.262281	2.863895
0	621364.813000	578.705708	362.938745	2.997553
1	621364.813000	542.681996	363.954320	2.863369
0	621368.813000	576.655880	361.496672	2.999563
1	621368.813000	542.248991	364.448323	2.862298
0	621372.813000	575.882047	362.366535	2.996040
1	621372.813000	541.542200	364.839166	2.864021
0	621376.812000	574.465065	361.719746	2.992986
1	621376.812000	538.734906	365.943427	2.860395
0	621380.812000	573.341421	361.490190	2.995696
1	621380.812000	536.337486	364.925227	2.861042
0	621384.812000	571.359884	360.708257	2.995876
1	621384.812000	535.409956	365.441376	2.865214
0	621388.811000	573.003283	360.769162	3.000781
1	621388.811000	541.811366	365.230986	2.867416
0	621392.811000	609.602138	359.997896	3.003722
1	621392.811000	632.709417	365.332100	2.867618
0	621396.811000	722.828273	363.044480	2.999870
1	621396.811000	720.768407	366.560026	2.863436
0	621400.810000	775.284265	365.224098	3.006375
1	621400.810000	788.473696	368.828536	2.864176
0	621404.810000	815.525147	363.149092	3.006763
1	621404.810000	815.368873	366.457511	2.866078
0	621408.810000	810.689691	360.476440	3.010003
1	621408.810000	803.486672	365.179694	2.864800
0	621412.810000	800.805605	358.257470	3.009276
1	621412.810000	798.213569	362.663226	2.858393
0	621416.809000	795.055025	355.564804	3.007729
1	621416.809000	793.170719	361.108496	2.856027
0	621420.809000	789.317659	353.348257	3.009540
1	621420.809000	776.435056	356.023623	2.855941
0	621424.809000	788.015198	351.500313	3.006628
1	621424.809000	784.561252	353.413350	2.856132
0	621428.808000	788.667147	349.247950	3.003762
1	621428.808000	781.725195	352.422113	2.859420
0	621432.808000	795.993681	351.624296	2.998337
1	621432.808000	791.107086	350.154783	2.858494
0	621436.808000	794.186781	349.219848	2.997763
1	621436.808000	793.524071	347.136860	2.856554
0	621440.808000	797.062734	348.593047	2.996215
1	621440.808000	789.602669	345.706207	2.856484
0	621444.807000	799.982723	346.830994	2.999651
1	621444.807000	791.676737	343.172533	2.859141
0	621448.807000	800.520582	345.936715	2.999643
1	621448.807000	789.155498	341.434336	2.860048
0	621452.807000	803.888299	346.278219	3.003563
1	621452.807000	789.835983	341.228728	2.858877
0	621456.806000	809.465638	346.330837	3.009733
1	621456.806000	789.573489	339.425765	2.859751
0	621460.806000	813.453438	346.753047	3.008124
1	621460.806000	791.881809	338.654987	2.860435
0	621464.806000	815.982803	347.146255	3.002213
1	621464.806000	792.662449	338.654958	2.861996
0	621468.805000	821.078084	347.547091	3.002732
1	621468.805000	794.059577	338.082197	2.865204
0	621472.805000	825.415585	348.209462	3.004799
1	621472.805000	794.854813	338.585070	2.866280
0	621476.805000	827.551984	347.068699	2.999701
1	621476.805000	794.419737	338.657804	2.864919
0	621480.805000	828.078000	348.065545	2.998266
1	621480.805000	793.218026	338.096017	2.862653
0	621484.804000	828.410249	349.429150	2.996348
1	621484.804000	792.982655	337.530298	2.861625
0	621488.804000	827.087872	348.987875	2.996856
1	621488.804000	790.766415	338.842484	2.859647
0	621492.804000	826.676753	350.598753	2.996708
1	621492.804000	789.482902	340.761317	2.859149
0	621496.803000	824.068242	351.542943	2.992553
1	621496.803000	785.826247	339.896828	2.859032
0	621500.803000	823.139632	352.786797	2.990420
1	621500.803000	784.935577	339.998916	2.862185
0	621504.803000	820.847081	352.634977	2.987561
1	621504.803000	783.545553	340.697671	2.865454
0	621508.802000	816.194568	352.931647	2.983624
1	621508.802000	780.705982	340.353939	2.867048
0	621512.802000	818.500934	353.874135	2.982197
1	621512.802000	780.433803	341.529882	2.869979
0	621516.802000	816.448981	354.389568	2.979372
1	621516.802000	778.133305	339.258601	2.869948
0	621520.802000	812.448855	355.119181	2.985869
1	621520.802000	776.892769	339.520515	2.871052
0	621524.801000	812.410673	354.421911	2.983086
1	621524.801000	775.872718	338.258278	2.870408
0	621528.801000	810.345631	353.621269	2.985472
1	621528.801000	775.543489	338.444719	2.873012
0	621532.801000	810.936224	354.149619	2.987356
1	621532.801000	775.781633	336.308491	2.869932
0	621536.794000	808.809877	353.228469	2.990014
1	621536.794000	775.920628	334.951493	2.869065
0	621540.788000	808.324733	352.682959	2.989543
1	621540.788000	776.821798	332.542037	2.868267
0	621544.782000	806.554408	351.143351	3.001106
1	621544.782000	777.359760	330.512857	2.868465
0	621548.776000	805.852285	349.336844	2.999682
1	621548.776000	777.431039	331.428548	2.865527
0	621552.770000	807.396710	350.779451	2.998855
1	621552.770000	778.841604	329.592281	2.858298
0	621556.764000	805.727057	348.927323	3.001245
1	621556.764000	779.877667	328.965811	2.861781
0	621560.758000	805.148037	348.263265	3.006370
1	621560.758000	780.760046	327.808222	2.859150
0	621564.752000	805.079012	347.512030	3.007284
1	621564.752000	780.656161	327.899869	2.858510
0	621568.746000	804.932711	347.015370	3.011093
1	621568.746000	783.593410	328.639795	2.858809
0	621572.740000	804.808124	346.656470	3.014977
1	621572.740000	782.846168	326.896222	2.858977
0	621576.734000	804.749707	346.302031	3.017251
1	621576.734000	782.985566	327.216125	2.855662
0	621580.728000	804.728238	346.345734	3.021160
1	621580.728000	783.047732	328.657092	2.853493
0	621584.722000	804.573672	345.715736	3.022665
1	621584.722000	783.510796	329.747160	2.849234
0	621588.716000	805.818889	346.123576	3.021801
1	621588.716000	780.681808	331.433686	2.848408
0	621592.710000	806.478798	346.637994	3.019623
1	621592.710000	786.243723	331.798206	2.850876
0	621596.704000	844.301576	344.605707	3.016897
1	621596.704000	837.290391	334.703138	2.848343
0	621600.698000	934.268401	344.555038	3.010199
1	621600.698000	929.817601	334.593829	2.848001
0	621604.692000	981.313683	345.233738	3.004588
1	621604.692000	969.934902	335.452764	2.849876
0	621608.686000	1036.799034	344.714420	3.003385
1	621608.686000	1031.511137	335.116508	2.864664
0	621612.680000	1076.009176	343.388752	3.002195
1	621612.680000	1048.214583	334.215459	2.864170
0	621616.674000	1074.760138	341.167488	2.995407
1	621616.674000	1053.418887	333.743190	2.870242
0	621620.668000	1075.810906	339.838959	2.993914
1	621620.668000	1054.937455	331.147019	2.868245
0	621624.663000	1072.645539	339.336852	2.986449
1	621624.663000	1050.266942	331.884827	2.869959
0	621628.657000	1067.766315	339.201396	2.988639
1	621628.657000	1049.418920	330.786672	2.870861
0	621632.651000	1062.691163	338.920447	2.987416
1	621632.651000	1045.957568	330.458621	2.869344
0	621636.645000	1066.823208	338.717106	2.982684
1	621636.645000	1043.065372	331.016548	2.873563
0	621640.639000	1068.847226	340.139280	2.974345
1	621640.639000	1042.517649	330.354046	2.870514
0	621644.633000	1069.851922	341.463286	2.970707
1	621644.633000	1039.036546	332.488970	2.870291
0	621648.627000	1071.801982	340.822186	2.965129
1	621648.627000	1041.487970	334.591465	2.865746
0	621652.621000	1074.123546	343.035844	2.964265
1	621652.621000	1041.543348	337.889369	2.860709
0	621656.615000	1075.340019	344.430585	2.966360
1	621656.615000	1039.830086	340.768220	2.857520
