5	138653.065000	RECORDED BY: Zep1.14.1
5	138653.065000	EXPERIMENT: reading
5	138653.065000	RESEARCHER: JD
5	138653.065000	PARTICIPANT: dummy
5	138653.065000	SESSION: 1
5	138653.065000	LIST: 1
5	138653.065000	RECORDING: 1
5	138653.065000	DISPLAY_COORDS 0 0 1919 1079
5	138668.505000	Text Reading Experiment
5	138673.151000	trialbeg 004 1 004 FILL
5	138678.164000	plafile FILL004.bmp
5	141243.005000	SYNCTIME -1
5	141247.102000	-1 DISPLAY ON
5	147535.782000	trialend 004 1 004 FILL
5	147538.588000	trialbeg 003 2 003 FILL
5	147542.993000	plafile FILL003.bmp
5	149139.208000	SYNCTIME -1
5	149141.549000	-1 DISPLAY ON
5	155755.548000	SYNCTIME 0
5	155758.976000	0 DISPLAY ON
5	158518.566000	trialend 003 2 003 FILL
5	158521.725000	trialbeg 001 3 001 CNDA
5	158525.639000	plafile CNDA001.bmp
0	160015.547000	553.813608	342.330909	2.946719
1	160015.547000	550.937949	355.024154	2.772938
0	160019.548000	555.123944	342.520224	2.947777
1	160019.548000	550.050336	354.266098	2.771283
0	160023.550000	556.262993	343.075285	2.944084
1	160023.550000	551.831946	354.961937	2.773134
0	160027.551000	0.000000	0.000000	0.000000
1	160027.551000	0.000000	0.000000	0.000000
0	160031.552000	558.334728	343.897139	2.939879
1	160031.552000	554.952838	355.046822	2.777921
0	160035.554000	559.584661	344.685597	2.937828
1	160035.554000	554.089839	354.674795	2.777195
0	160039.555000	560.863437	345.627946	2.937862
1	160039.555000	554.004480	351.812160	2.776134
0	160043.556000	0.000000	0.000000	0.000000
1	160043.556000	0.000000	0.000000	0.000000
0	160047.558000	0.000000	0.000000	0.000000
1	160047.558000	0.000000	0.000000	0.000000
0	160051.559000	0.000000	0.000000	0.000000
1	160051.559000	0.000000	0.000000	0.000000
0	160055.561000	0.000000	0.000000	0.000000
1	160055.561000	0.000000	0.000000	0.000000
0	160059.562000	561.916812	346.656641	2.936063
1	160059.562000	555.665347	349.474726	2.780796
0	160063.563000	561.490173	347.869126	2.934535
1	160063.563000	555.281638	346.937759	2.781328
0	160067.565000	560.010776	347.805630	2.937154
1	160067.565000	557.776817	346.637146	2.785008
0	160071.566000	561.392941	348.078379	2.936702
1	160071.566000	555.954447	344.735860	2.785882
0	160075.567000	559.825814	348.946707	2.939405
1	160075.567000	554.937686	344.842508	2.787013
0	160079.569000	560.551334	348.018036	2.941701
1	160079.569000	555.483955	344.454891	2.791527
0	160083.570000	560.231762	348.858651	2.946200
1	160083.570000	556.144188	342.829646	2.796663
0	160087.571000	560.592023	347.390540	2.944568
1	160087.571000	552.598937	342.026501	2.801549
0	160091.573000	0.000000	0.000000	0.000000
1	160091.573000	0.000000	0.000000	0.000000
0	160095.574000	560.198452	347.475191	2.946590
1	160095.574000	549.443960	342.384303	2.799534
0	160099.576000	559.758395	348.205634	2.944465
1	160099.576000	552.228638	343.045497	2.797303
0	160103.577000	558.166966	347.654872	2.946185
1	160103.577000	548.457509	344.537348	2.799100
0	160107.578000	557.179596	346.224298	2.951016
1	160107.578000	552.628284	344.097464	2.805644
5	160114.011000	SYNCTIME -1
5	160121.519000	-1 DISPLAY ON
0	160111.580000	557.089451	347.131542	2.951840
1	160111.580000	552.132793	345.833034	2.805100
0	160115.581000	557.548524	346.811781	2.951982
1	160115.581000	553.767018	346.820170	2.809183
0	160119.582000	0.000000	0.000000	0.000000
1	160119.582000	0.000000	0.000000	0.000000
0	160123.584000	557.306372	347.245409	2.951352
1	160123.584000	550.123057	347.841187	2.808893
0	160127.585000	556.703127	345.390882	2.954214
1	160127.585000	548.194581	349.046668	2.805941
0	160131.587000	557.582874	346.048761	2.954636
1	160131.587000	554.400458	350.085910	2.802598
0	160135.588000	556.562280	345.427041	2.955539
1	160135.588000	551.406995	353.898145	2.799086
0	160139.589000	556.236261	346.647538	2.954971
1	160139.589000	552.920592	351.745394	2.797353
0	160143.591000	555.269348	346.418326	2.957122
1	160143.591000	553.857461	353.515001	2.799653
0	160147.592000	556.020271	345.635669	2.959250
1	160147.592000	553.710169	352.302605	2.796641
0	160151.593000	556.042043	344.078606	2.958848
1	160151.593000	556.494674	353.702997	2.799687
0	160155.591000	554.745494	343.204837	2.957359
1	160155.591000	555.382962	354.164611	2.801970
0	160159.589000	554.454554	343.286704	2.961403
1	160159.589000	555.079338	356.067506	2.803656
0	160163.586000	554.211177	344.073516	2.965402
1	160163.586000	553.443213	357.279475	2.805842
0	160167.584000	553.785844	343.459818	2.965943
1	160167.584000	554.498407	356.477870	2.806340
0	160171.581000	552.585021	343.883644	2.968492
1	160171.581000	556.383051	354.649965	2.807570
0	160175.579000	551.868158	344.881916	2.970795
1	160175.579000	554.038670	353.747068	2.809152
0	160179.577000	551.854084	344.241977	2.975918
1	160179.577000	553.716710	352.456932	2.810558
0	160183.574000	551.262207	343.674432	2.978418
1	160183.574000	552.090621	355.174340	2.813251
0	160187.572000	550.624354	344.408501	2.977741
